article_id,text,category_keyword,source
NEWS_0842,"(Ars Technica) -- With the planned settlement between Google and book publishers still on indefinite hold, a legal battle by proxy has started. Google partnered with many libraries at US universities in order to gain access to the works it wants to digitize. Now, several groups that represent book authors have filed suit against those universities, attempting to block both digital lending and an orphaned works project. 

The suit is being brought by the Authors' Guild, its equivalents in Australia, Quebec, and the UK, and a large group of individual authors. Its target: some major US universities, including Michigan, the University of California system, and Cornell. 

These libraries partnered with Google to get their book digitization efforts off the ground and, in return, Google has provided them with digital copies of the works. These and many other universities have also become involved with the HathiTrust, an organization set up to help them archive and distribute digital works; the HathiTrust is also named as a defendant. 

The suit seeks to block two separate efforts. In the first, the universities have created a pooled digital archive of the contents of their libraries, maintained by the Hathitrust. No one contests that these works remain in copyright, or that the universities have rights to the nondigital forms of these works. 

What the authors object to is the fact that the digital works are derived from an unauthorized scan, and will be stored in a single archive that is no longer under the control of the university from which the scan was derived. The suit suggests that the security of this archive is also suspect, and may allow the mass release of copyrighted work. 

A separate issue in the suit is an orphaned works project started by the Hathitrust that focuses on some of the works within this archive. The group is attempting to identify out-of-copyright books, and those where the ownership of copyright cannot be established. If attempts to locate and contact any copyright holders fail, and the work is no longer commercially available, the Hathitrust will start providing digital copies to students without restrictions. This has not gone over well. 

The executive director of the Australian Society of Authors, Angelo Loukakis, stated, ""This group of American universities has no authority to decide whether, when or how authors forfeit their copyright protection. These aren't orphaned books, they're abducted books."" 

The authors' coalition would like to see everything grind to a halt -- Google and the libraries kept from any further scanning, the HathiTrust's orphaned works project shuttered, and the digital copies on its servers impounded. The digital works wouldn't be deleted, but it wants to see ""any computer system storing the digital copies powered down and disconnected from any network, pending an appropriate act of Congress."" (Note that they want them shut down and unplugged, just to be sure.) 

The Authors Guild was actually a party to the Google book settlement, so it's not like it objects to the effort per se. 

However, the university libraries had not been a party to it, so this may be the Guild's attempt to tie up loose ends when it comes to nailing down digital rights. 

Alternately, they may simply be sending a message that, until the settlement is approved, none of Google's efforts should be reaching even a limited segment of the public. In either case, this suit could go a long way towards establishing how many digital rights are granted with the ownership of a book. 

More on Law & Disorder from Ars Technica 

COPYRIGHT 2011 ARSTECHNICA.COM",google,news-qa-summarization
NEWS_0843,"NEW YORK (CNN) -- Three people were arrested Saturday after chaos broke out at an ""America's Next Top Model"" audition at a New York hotel, police said. 

A large crowd at the Park Central New York hotel got unruly Saturday during a ""Top Model"" audition. 

Six people were injured, and two of them sought treatment at a hospital, authorities said. 

Police said they didn't know what provoked the bedlam. 

Three people were charged with disorderly conduct and inciting a riot in connection with the incident at the Park Central New York hotel in Manhattan. 

The audition was shut down after the incident, authorities said. 

Calls to Park Central management were not immediately returned on Saturday. 

The ""Top Model"" competition, hosted and produced by supermodel Tyra Banks and aired by the CW network, is in its 12th cycle.",tv show,news-qa-summarization
NEWS_0844,"(CNN) -- Don't believe the hype. Billy Crudup plays Dr. Manhattan in ""Watchmen,"" the film version of the popular graphic novel. ""Visionary"" director Zack Snyder, as the marketing would have it, has filmed Alan Moore's ""unfilmable"" graphic novel by treating the comic book panels as his storyboard and his Bible. Doesn't it bother anyone that this is about as far from the definition of ""visionary"" as it's possible to get? The visionary sees what others do not see. Snyder -- whose previous films were a remake (""Dawn of the Dead"") and another scrupulously faithful comic book adaptation (""300"") -- is more in the line of a fancy photocopier, duplicating other artists' imagery with a forger's intensity. A visionary transforms the world. Snyder slavishly transcribes what's set down 5 inches in front of his face. Alan Moore, who has refused to have his name on the movie (ditto its Moore-based predecessors, ""V for Vendetta"" and ""The League of Extraordinary Gentlemen"") and who has declined all reimbursement to protest the entertainment industry's fundamental lack of respect for intellectual property, counts as a bona fide visionary. His 1986 comic book is a landmark in the history of the form, a masterpiece of pop cultural angst, filtering Cold War nihilism and disillusionment through the inspired pulp idiom of mundane masked crimefighters and one genuine, possibly radioactive, superhero. In Moore's alternative 1985, Nixon is still president, the U.S. having won in Vietnam. The Soviets are effectively neutered by America's not-so-secret weapon, Dr. Manhattan, a kind of quantum ghost in the machine capable of reconstituting matter (and nuclear warheads) at will.  Watch the stars at the premiere » Moore's meta-comic switched back and forth in time with the same facility as Dr. Manhattan morphed between New Jersey and Mars, cutting between a doomsday conspiracy threatening to engulf the Earth and flashbacks relating the biographies of half-a-dozen ""watchmen,"" a generation of intrepid masked avengers forced to hang up their capes and Spandex when public opinion turned on them in the late 1970s. (It's easy to discern the book's influence on subsequent films ""The Incredibles"" and ""Mystery Men."") With its parallel stories and virtuoso zooming and panning visual tropes, Moore and illustrator Dave Gibbons' ""Watchmen"" always felt cinematic. You could sense Martin Scorsese and ""Taxi Driver's"" Travis Bickle in Moore's squalid New York and vigilante anti-hero Rorschach, but proposed movies by Terry Gilliam and Paul Greengrass failed to materialize, foundering on the comic book's sophisticated narrative chicanery. The solution proposed by Snyder and screenwriters David Hayter and Alex Tse is simply to ignore the problem and stick to the text. In fairness, this strategy has proved wildly popular in adaptations of the ""Harry Potter"" books, for instance, ""Twilight"" and ""300."" The fans seem to demand it -- just as there is now a common assumption that a longer, unexpurgated DVD edition is inherently superior to the shorter, tighter theatrical version. ""Watchmen"" the movie provides ample evidence that more is more, but less might have been closer to Moore in spirit (that is, anarchic, witty and compelling). Clocking in at an exhausting 163 minutes even without some of the book's various subplots, the film forfeits momentum and suspense for a jerky succession of expository dialogue scenes, interspersed with occasional flashes of grotesque ultra-violence. It's all invariably filmed in Snyder's spasmodic, stop-go trademark style and accompanied by a jukebox score that ranges from Bob Dylan and Leonard Cohen to Nena's ""99 Luftballoons."" On the few occasions where the filmmakers do exercise their imaginations -- in a credit montage relating the glory days of the crimefighters Weegee-style, and in a neat improvement on Moore's climax -- the results are actually ingenious and sharp. iReport.com: Fan underwhelmed by ""Watchmen"" But too many key scenes ring hollow, undermined by flat staging and tone-deaf treatment.",film,news-qa-summarization
NEWS_0845,"(CNN) -- Yahoo! announced Monday that the search is on for the Internet giant's next CEO. Jerry Yang, Yahoo! co-founder, speaks at an electronics show in Las Vegas in January. The new CEO will replace Yahoo! co-founder, Jerry Yang, who assumed the position in June 2007 and has since come under fire for failing to turn around the company. Yang will step down when a replacement is selected. Just two weeks ago at the Web 2.0 Summit, Yang was asked if he was the right guy to lead the battered portal. Yang dodged the question by defending his passion for the company he co-founded 13 years ago. ""I didn't make the decision of being the CEO lightly,"" he said. ""I wanted to make a change at Yahoo! that I believe I can make ... That's a dream that I felt I could achieve by being CEO and that's still the dream today."" Now, Yang plans to return to his former role as ""Chief Yahoo"" and will still have a seat on the board, Yahoo! said. During his short tenure, Yahoo! has had two major rounds of layoffs and has seen its search market share shrink significantly while a series of reorganizations led to the departure of senior executives. Wall Street and shareholders criticized Yang for falling short of reaching an agreement to sell the company to Microsoft. Yang also was taken to task when Google pulled out of a controversial ad agreement earlier this month that would have boosted Yahoo's revenues by hundreds of millions of dollars. Yahoo! said the search for a new CEO will encompass both internal and external candidates. ""Over the past year and a half, despite extraordinary challenges and distractions, Jerry Yang has led the repositioning of Yahoo! on an open platform model as well as the improved alignment of costs and revenues,"" said Chairman Roy Bostock. ""Jerry and the Board have had an ongoing dialogue about succession timing, and we all agree that now is the right time to make the transition to a new CEO who can take the company to the next level.""",microsoft,news-qa-summarization
NEWS_0846,"PARIS, France (CNN) -- Interpol on Monday took the unprecendented step of making a global appeal for help to identify a man from digitally reconstructed photos taken from the Internet that it said showed him sexually abusing underage boys. This moving image shows how police used software to unscramble the image. (Source: Interpol) The man's face was disguised by digital alteration, but the images were capable of being restored, according to a bulletin from Interpol -- the international police agency based in Lyon, France. Interpol Secretary General Ronald K. Noble said the pictures have been on the the Internet for several years, but investigators have been unable to determine the man's identity or nationality. ""We have tried all other means to identify and to bring him to justice, but we are now convinced that without the public's help this sexual predator could continue to rape and sexually abuse young children whose ages appear to range from six to early teens,"" Noble said. He said there is ""very good reason to believe that he travels the world in order to sexually abuse and exploit vulnerable children."" Interpol has determined the photos were taken in Vietnam and Cambodia. ""The decision to make public this man's picture was not one which was taken lightly,"" said Kristin Kvigne, assistant director of Interpol's Trafficking in Human Beings Unit. The suspect's photo and more information can be seen online at Interpol's Web site. E-mail to a friend",internet,news-qa-summarization
NEWS_0847,"(CNN) -- Author Arthur C. Clarke, whose science fiction and non-fiction works ranged from the script for ""2001: A Space Odyssey"" to an early proposal for communications satellites, has died at age 90, associates have said. Visionary author Arthur C. Clarke had fans around the world. Clarke had been wheelchair-bound for several years with complications stemming from a youthful bout with polio and had suffered from back trouble recently, said Scott Chase, the secretary of the nonprofit Arthur C. Clarke Foundation. He died early Wednesday -- Tuesday afternoon ET -- at a hospital in Colombo, Sri Lanka, where he had lived since the 1950s, Chase said. ""He had been taken to hospital in what we had hoped was one of the slings and arrows of being 90, but in this case it was his final visit,"" he said. In a videotaped 90th birthday message to fans, Clarke said he still hoped to see some sign of intelligent life beyond Earth, more work on alternatives to fossil fuels -- and ""closer to home,"" an end to the 25-year civil war in Sri Lanka between the government and ethnic Tamil separatists. ""I dearly wish to see lasting peace established in Sri Lanka as soon as possible,"" he said. ""But I'm aware that peace cannot just be wished -- it requires a great deal of hard work, courage and persistence."" Clarke and director Stanley Kubrick shared an Academy Award nomination for best adapted screenplay for ""2001."" The film grew out of Clarke's 1951 short story, ""The Sentinel,"" about an alien transmitter left on the moon that ceases broadcasting when humans arrive. As a Royal Air Force officer during World War II, Clarke took part in the early development of radar. In a paper written for the radio journal ""Wireless World"" in 1945, he suggested that artificial satellites hovering in a fixed spot above Earth could be used to relay telecommunications signals across the globe. He is widely credited with introducing the idea of the communications satellite, the first of which were launched in the early 1960s. But he never patented the idea, prompting a 1965 essay that he subtitled, ""How I Lost a Billion Dollars in My Spare Time."" His best-known works, such as ""2001"" or the 1953 novel ""Childhood's End,"" combined the hard science he learned studying physics and mathematics with insights into how future discoveries would change humanity. David Eicher, editor of Astronomy magazine, told CNN that Clarke's writings were influential in shaping public interest in space exploration during the 1950s and '60s.  Watch how Clarke stands among sci-fi giants » ""He was very interested in technology and also in humanity's history and what lay out in the cosmos,"" Eicher said. His works combined those ""big-picture"" themes with ""compelling stories that were more interesting and more complex than other science fiction writers were doing,"" he said. Tedson Meyers, the chairman of the Clarke Foundation, said the organization is now dedicated to reproducing the combination of imagination and knowledge that he credited the author with inspiring. ""The question for us is, how does human imagination bring about such talent on both sides of the brain?"" he asked. ""How do you find the next Arthur Clarke?"" Clarke was knighted in 1998. He wrote dozens of novels and collections of short stories and more than 30 nonfiction works during his career, and served as a television commentator during several of the Apollo moon missions. Though humans have not returned to the moon since 1972, Clarke said he was confident that a ""Golden Age"" of space travel was just beginning.  Watch Clarke talk about sci-fi vs. reality » ""After half a century of government-sponsored efforts, we are now witnessing the emergence of commercial space flight,"" he said in his December birthday message. ""Over the next 50 years, thousands of people will travel to Earth orbit -- and then, to the moon and beyond. Space travel and space tourism will one",oscar,news-qa-summarization
NEWS_0848,"Seoul, South Korea (CNN) -- Samsung Electronics said Friday it is expecting weaker third quarter sales as demand for flat screen televisions and computer chips falls. 

The South Korean technology giant forecasts an operating profit of 3.75 trillion won ($3.5 billion), down 13% from a year earlier. Profits are expected to rise though from the previous quarter by 12%. 

Analysts say Samsung's handset sales are helping weaknesses in other businesses. 

""Semi conductors are still strong and even if they don't make as much profit, it's not because they're less competitive, it's because the semiconductor market as a whole went down. As for smart phones, they are becoming comparable with Apple, they haven't surpassed Apple yet but they are catching up very fast,"" Lee Sun Tae of Meritz Securities in Seoul said. 

Experts also say the strengthening US dollar against the Korean won helps exports and the bottom line. Lee estimates a small increase in the dollar's strength of less than one cent could result in an extra $250,000 profit for Samsung. Lee believes the US dollar will continue to gain strength for the rest of this year.",samsung,news-qa-summarization
NEWS_0849,"LONDON, England (CNN)  -- Michael Jackson may soon return to the stage, at least for a ""special announcement."" Pop star Michael Jackson has been the subject of recent rumors about his health and about a comeback. The pop star has scheduled a news conference Thursday at London's O2 arena, the same venue where Prince sold out 21 nights in 2007, according to London's Outside Organisation. Although the short statement announcing Jackson's news conference did not reveal any details, Britain's Sky News reported Wednesday that the 50-year-old King of Pop has agreed to a series of summer concerts at the O2. Rumors have circulated for years about a possible Jackson concert comeback, just as speculation has abounded about his physical and financial health. Jackson's reclusive lifestyle -- and a photo last year of him being pushed in a wheelchair -- created fertile ground for health rumors. When a London tabloid reported in December that Jackson was battling a potentially fatal disease that required a life-saving lung transplant, his publicist responded that he was ""in fine health"" and that the story was ""a total fabrication."" Jackson's financial troubles in the past year have included the near-foreclosure of his Neverland Ranch in California, which he later sold. Jackson has not lived at Neverland since June 2005, after a Santa Barbara County jury found him not guilty of child molestation charges.",musician,news-qa-summarization
NEWS_0850,"LOS ANGELES, California (CNN) -- For Miley Cyrus, star of Disney's popular television series ""Hannah Montana"" and its big-screen adaptation ""Hannah Montana: The Movie,"" art is not far from real life.

Miley Cyrus, here in ""Hannah Montana: The Movie,"" says filming in Tennessee was relaxing.

The 16-year-old actress and singer reconnected with her Southern roots for the filming of ""Hannah Montana: The Movie."" Traveling to Tennessee to shoot the movie, Cyrus said, helped keep her grounded.

""It actually gave me time to relax, and it was when my career was just starting to take off ... when I was just starting to travel,"" Cyrus said. ""It was at a time when I needed to go back home and it couldn't have been more of a perfect time.""

In the film, opening in theaters Friday, Cyrus plays Miley Stewart, a typical teenage girl who lives a double life as a famous pop star named Hannah Montana. Eventually, Hannah begins taking over Miley's life, leading Miley to take a soul-searching journey back home to decide what she really wants: notoriety or normality.

Miley shares the screen with her father, country musician Billy Ray Cyrus, who felt that a trip home would be beneficial to his daughter.  Watch Miley and Billy Ray discuss the film »

""This is definitely an example of art imitating life imitating art. ... It's so important to be aware of where you're at and be focused on where you're going but, more importantly, never forget where you came from,"" the elder Cyrus said. ""You can't fake going home. That was her home.""

Both on-screen and off, Miley said, she and her father share a close friendship, calling herself a ""daddy's girl 100 percent.""

Between the endless tabloid headlines and the paparazzi's persistence, keeping friends and family near at hand, Miley said, helps remind her of who she really is: ""I think just have good friends, good family and a good team. That's what people miss the most, just having a good team.""

Co-star Lucas Till, who plays Miley's love interest in the film, remarked on Miley's down-to-earth personality.

""She's really nice and really [endearing], and she really cares about people,"" he said. ""She's a good friend, very loyal.""

The two shared an on-screen kiss that, Till said, ""could have been more meaningful.""  Watch Till talk about kissing Cyrus »

""There was a lot more there to that kiss than you see,"" he said.

Asked whether Till was a good kisser, Miley replied, ""Meh, he's OK. No, I'm just kidding. I don't know. I think I was too busy thinking about my next line to think about it.""

During her film's opening weekend, Miley is planning on surprising select audiences at undisclosed theater locations across the country. Moviegoers who see ""Hannah Montana: The Movie"" this weekend could also be treated to surprise appearances by stars of the film, live performances and more.

Miley said she was excited to give back to her fans. ""I have the best fans in the world,"" she said.

After playing ""Hannah"" for three years, Miley said, she's not ready to quit anytime soon.

""I can't be Hannah until I'm 30, but I want to keep doing it as long as possible,"" she said.

CNN's JD Cargill and CNN.com's Elham Khatami contributed to this article.",movie,news-qa-summarization
NEWS_0851,"NEW YORK (CNN) -- Paul McCartney has come to New York and he wants to shout it from the rooftops. Paul McCartney performs Wednesday on the roof above the marquee of New York's Ed Sullivan Theater. To promote his concert at Citi Field this Friday, the former Beatle performed Wednesday afternoon on the roof above the Ed Sullivan Theater marquee before his appearance on ""Late Night with David Letterman,"" which is taped in the theater. Wednesday's performance began at 5:30 p.m. ET and included a set of classics including ""Get Back,"" ""Band on the Run,"" ""Helter Skelter"" and ""Back in the USSR."" Sporting a pink button-up shirt and suspenders, McCartney played to a huge crowd that blocked off traffic near the intersection of 53rd Street and Broadway. McCartney occasionally waved to occupants of nearby buildings as they gathered at their windows to listen to the concert. McCartney will be the first music act to play at Citi Field, and that concert will kick off his summer U.S. tour. The Ed Sullivan Theater, named for the late variety-show host, has special meaning for McCartney as it was the site of the Beatles' historic televised performance in 1964.",concert,news-qa-summarization
NEWS_0852,"LOS ANGELES, California (CNN) -- Actress Patricia Clarkson has a giggle whenever she thinks about the handwritten letter she received from the great Woody Allen. Woody Allen, Patricia Clarkson, Evan Rachel Wood and Larry David worked together on ""Whatever Works."" The actress, who first worked with the famed director on the 2008 film ""Vicky Cristina Barcelona,"" was tickled by a letter on Allen's personal stationery in which he said he had written a part for her, ""but if you have something better to do, I'll understand."" ""You know, he had me at the letter,"" Clarkson said. ""It's Woody Allen! 'If you have something better to do'? Woody, come on!"" Clarkson definitely made time to perform in Allen's latest film, ""Whatever Works."" The movie centers on a quirky, grouchy New Yorker -- played by the aptly cast Larry David -- who abandons his privileged life to become more Bohemian and hooks up with a younger woman played by Evan Rachel Wood. David, the ""Seinfeld"" co-creator known for his curmudgeonly ways and his hit HBO series ""Curb Your Enthusiasm,"" had appeared briefly in two earlier Allen films, ""Radio Days"" and ""New York Stories."" EW ranks every single Allen film David said he was slightly hesitant about embracing a role as large as that of Boris Yellnikoff in ""Whatever Works."" ""I read the script and I looked at the first page and there's Boris all over the first page, then I turned to page 50, and there's Boris on page 50, then I went to the last page, and there's a big monologue by this character Boris, and I thought, 'Oh, wow, this is something,' "" David said. ""So I called [Allen] up on the phone, and I said, 'I don't know if I can do this, you're making a big mistake!' ""  Watch David talk about Allen encouraging him to ""stretch"" » David said Allen convinced him that he could pull it off. He said he enjoyed his time acting for the iconic director who, he said, was great to work with and allowed his actors freedom. ""If you're not comfortable with something, he doesn't want you to do it,"" David said. ""He doesn't mind if you change his words -- he's very easy. It was very easy to work with him."" It wasn't as easy to work with Clarkson, David said, because she is such an amazing talent. ""You forget that you're in the movie because you're just enjoying what she's doing,"" David said. ""Then all of a sudden it dawns on you, 'Oh, hey, I've got a line coming up, I better get back to this movie.' "" Clarkson, who recently garnered buzz for her appearance in the Justin Timberlake-Andy Samberg ""Motherlover"" SNL skit, plays Marietta, the mother of Yellnikoff's young paramour. She echoed David's admiration and said working with the comedian in an Allen-helmed film was incredible. ""You have a part written by Woody, you're being directed by Woody, and then you're acting with Larry David,"" she said. ""It's just genius, genius, genius, and then you have Evan Rachel Wood, who's this beautiful, amazing emerging star. I was in heaven every single day on that set."" The movie marks Wood's debut in a comedy, and like David, she found the experience a bit daunting at first. ""Not only am I doing Woody Allen dialogue, but opposite Larry,"" she said. ""Thank God he was just as nervous as I was, because he does 'Curb,' but that's mainly improv, so he never had to really memorize lines before."" Her character Melody, Wood said, isn't exactly dumb, but she is earnest. ""She is",film,news-qa-summarization
NEWS_0853,"ROME. Italy -- Italy and Roma striker Francesco Totti has threatened to quit the Italian Players Association, in a row over the starting date of the next Serie A season.

Roma striker Totti has complained that the Italian players are never listened to.

The row began last month, when the Italian Football League, which is run by the presidents of clubs in the country's top two divisions, voted to start the season on August 26.

In doing so, they ignored a request by Italy coach Roberto Donadoni to play the first round of matches midway through the month, to give his players time to gain match-fitness ahead of Euro 2008 qualifiers against France and Ukraine in early September.

""I'm ready to leave the Italian Players Association. We are the principal actors, but also the people who are never listened to,"" Totti was quoted as saying in Italian football magazine Dieci.

""This is the moment in which we must make our voice heard. We wanted to start on August 19, to have an extra week's rest at Christmas and allow the national team to come into the big matches in September better prepared.

""Those who decided (on August 26) didn't care at all about Donadoni's needs.""

Serie A is one of the last major European leagues to start next season. The opening round of English Premier League matches is scheduled to start on August 11, while the French Ligue 1 will kick off on August 4. E-mail to a friend",actors,news-qa-summarization
NEWS_0854,"LONDON, England (CNN) -- Karma caught up with former Culture Club singer Boy George on Friday when a court sentenced the star to 15 months for falsely imprisoning a male escort, a court spokeswoman said. 

George O'Dowd, also known as Boy George, arrives at Snaresbrook Crown Court, in east London. 

Full details of the sentence weren't immediately clear. 

A jury unanimously found the pop star and DJ, whose real name is George O'Dowd, guilty of the charge last month after a seven-day trial at Snaresbrook Crown Court in northeast London. 

The jury determined O'Dowd, 47, had chained male escort Audun Carlsen to a wall at his apartment in London's hip Shoreditch neighborhood. Carlsen had also said the singer beat him with a metal chain.  Watch as Boy George arrives at court » 

O'Dowd, who maintained his innocence, came to court Friday sporting a multicolored tattoo on his bald head, none of his trademark makeup, and a black winter coat. 

The star quit Culture Club in 1987 after a string of hits with the group, including ""Karma Chameleon,"" ""Do you really want to hurt me?"" and ""Church of the Poison Mind."" 

He has since become a DJ and revived his singing career, releasing a single last year called ""Yes we can,"" inspired by Barack Obama and featuring clips of the U.S. president-elect. 

O'Dowd is no stranger to the law. In August 2006, he spent five days cleaning the streets of Manhattan as part of a community service sentence for falsely reporting a break-in at his New York City home. 

He has also publicly battled drug addiction.",singer,news-qa-summarization
NEWS_0855,"(CNN) -- Back in the day, Shakespeare enriched the English language by pumping out neologisms like a maniac. Fast forward 400-plus years, and we don't really have an official bard, per se -- at least not in corporeal form. 

Nope, if you want to put your finger on the entity that's currently shaping and torquing our lexicon like a game of drunken Twister, you're already there: Look down at your keyboard, and then at the screen and down at your keyboard again. Yup. Our bard would be the internet, breeding ground of such gems as ""BRB,"" ""tweet,"" and, sadly, ""OMG!!!!!"" 

Some may call the advent of internet-speak the demise of the English language, and to them we would say, ""STFU."" 

Last year, ""unfriend"" was deemed the word of the year by the Oxford American Dictionary. So, much like that tattoo of your initials you got emblazoned across your butt last summer after too many G&Ts, this new slang is here to stay. 

Besides, Shakespeare coined the word ""puke,"" so it wasn't all sunshine and roses back in the 1500s, anyway. 

Still, there are some internet terms that don't quite translate when applied to real-life situations (or, OK, any situation other than the original and intended one), because they're too obtuse, redundant or just plain stupid. 

Here's our take on three of the most awkward phrases and symbols to go from screen to scene: 

# 

Ah, the hashtag. First introduced into the Twitter lexicon by Chris Messina in 2007, the hashtag was originally a way to tie together common threads of conversation (e.g., Follow Friday, tweets relating to events, news about natural disasters). 

Now, however, the hashtag has also become a way in which to emphasize certain ideas on the microblogging site (""This weekend has completely murdered my soul #whiskeyandheartache), and, more recently, to denote sarcasm and caustic wit (""Wow, I really enjoyed that show. Etch-a-Sketch art is totally dope. More free wine, however, would have made the experience much more tolerable. #JustSayin'). 

That's all well and good in the Twitterverse, but when taken into the real world, the hashtag is a bit harder to hash out. 

You see, the majority of society -- you know, the people who don't sit in front of their computers tweeting about how ""Eating pancakes makes me feel like death now that I'm 30 #notakidanymore"" -- doesn't understand what the hell you're saying when you tack what amounts to a pound sign onto any given sentence/word in your correspondence (e-mails, etc.). In fact, they could get offended by what you think is an artfully punctuated joke. 

Listen, we do not yet have a symbol that translates into sarcasm (despite lofty efforts by the folks over at Sarcmark), and the hashtag is no exception. So, for now, stick to being caustic and dry, and even then, watch your mouth. Not everyone is socially fluent enough to recognize superior wit when they see it. #JustSayin'... 

@ 

MoMA's Department of Architecture and Design may have added the ""@"" sign to its collection in March, but the artfully looping symbol has yet to find any real foothold in the conversational realm. 

Look, it makes sense to add an @ to your name on Twitter, and Facebook now has a handy tagging feature that works with the addition of that particular keystroke, but referring to your friends as ""@Tom"" or ""@T-Bone"" in digital parlance such as e-mail or chat is just ... well ... redundant. You already said their name, so why do you need a directive? 

Even more egregious is rattling off your Twitter handle in any person-to-person situation (Exception: At tech and social media events this rule is a little less hard and fast, given that your",internet,news-qa-summarization
NEWS_0856,"LOS ANGELES (CNN)  -- The man whose investigation of President Clinton provided reams of tabloid fodder is now working to help crack down on photographers working for the very publications his efforts once filled. Photographers surround singer Britney Spears' car in Los Angeles, California, in October. Kenneth Starr -- the independent counsel whose open-ended investigation of a Clinton land deal veered into an intimately detailed report on the president's affair with intern Monica Lewinsky -- is helping California lawmakers craft laws to crack down on celebrity-hunting packs of paparazzi. Malibu Mayor Pamela Conley Ulich contacted Starr, now a law school dean at Pepperdine University in Malibu. Local governments in Los Angeles and West Hollywood are also part of the effort to curb what they call a dangerous and expensive problem. ""Just imagine you're a motorist driving down the street and Britney Spears parks next to you; all of a sudden you're swarmed by these people,"" Los Angeles city Councilman Dennis Zine said. ""They've got cameras; they're jumping on the hood of my car. ""You don't know if you're getting carjacked. You don't know what's happening."" The idea of a ""safe zone"" around celebrities has been kicked around by L.A.-area lawmakers for years. The push became more intense in the wake of multiple mob scenes around pop star Spears last year, including a virtual siege of her Studio City, California, home and similar scenes during her trips to hospitals. Starr has been in contact with the officials but is ""not ready to publicly comment"" on any plan he may have, according to a Pepperdine spokesperson. Lawmakers have set no timetable for when they'd like to have laws drafted. Police Chief William J. Bratton has argued that there's no need for new laws to deal with the problem. But Zine and others argue that police resources are stretched thin by the current state of things, citing $25,000 shelled out last year for a police escort for Spears. To some, Starr -- the man vilified by liberals for a lengthy and costly Clinton investigation that turned up Clinton's personal foibles but no major wrongdoing in the Whitewater land deals -- seems an odd partner for politicians in the notoriously left-leaning Los Angeles area. ""The irony is that he was so criticized, so vilified by Hollywood liberals 10 years ago during the Monica Lewinsky impeachment saga,"" said David Mark, a senior editor at Politico. ""Now he's kind of aligned himself with a lot of Malibu residents who probably disagree with him politically."" But Zine, who has been a prime backer of laws curbing the ""Pap Packs,"" said Starr's expertise will be valuable as lawmakers try to strike a balance between public safety and First Amendment freedom of the press concerns. ""I have a lot of respect for Ken Starr,"" Zine said. ""We don't want to violate any rules. We don't want to violate the Constitution. ""We believe that the Constitution needs to be upheld [but] at the same time, we need to protect our celebrities."" CNN's Carol Costello contributed to this report.",celebrity,news-qa-summarization
